1, none, minecraft:the_void, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4382, nether, byg:warped_desert, MONSTER, doom:shotgunguy, 15, 1, 4
4383, nether, byg:warped_desert, MONSTER, doom:marauder, 3, 1, 1
4384, nether, byg:warped_desert, MONSTER, doom:painelemental, 4, 1, 2
4385, nether, byg:warped_desert, MONSTER, doom:hellknight, 4, 1, 2
4386, nether, byg:warped_desert, MONSTER, doom:hellknight2016, 4, 1, 2
4387, nether, byg:warped_desert, MONSTER, doom:dreadknight, 4, 1, 2
4388, nether, byg:warped_desert, MONSTER, doom:cyberdemon, 3, 1, 1
4389, nether, byg:warped_desert, MONSTER, doom:unwilling, 15, 1, 4
4390, nether, byg:warped_desert, MONSTER, doom:possessed_scientist, 15, 1, 4
4391, nether, byg:warped_desert, MONSTER, doom:possessed_soldier, 15, 1, 4
4392, nether, byg:warped_desert, MONSTER, doom:mechazombie, 13, 1, 3
4393, nether, byg:warped_desert, MONSTER, doom:cueball, 15, 1, 2
4394, nether, byg:warped_desert, MONSTER, doom:prowler, 15, 1, 2
4395, nether, byg:warped_desert, MONSTER, doom:gore_nest, 4, 1, 1
4396, nether, byg:warped_desert, MONSTER, doom:possessed_worker, 15, 1, 4
4397, nether, byg:warped_desert, MONSTER, doom:doom_hunter, 4, 1, 1
4398, nether, byg:warped_desert, MONSTER, doom:tentacle, 4, 1, 1
4399, nether, byg:warped_desert, MONSTER, doom:summoner, 4, 1, 2
4400, nether, byg:warped_desert, MONSTER, doom:whiplash, 4, 1, 1
4401, nether, byg:warped_desert, MONSTER, doom:baron2016, 4, 1, 1
4402, nether, byg:warped_desert, MONSTER, doom:firebronebaron, 4, 1, 1
4403, nether, byg:warped_desert, MONSTER, doom:armoredbaron, 3, 1, 1
4404, nether, byg:warped_desert, MONSTER, doom:spidermastermind2016, 3, 1, 1
4405, nether, byg:warped_desert, MONSTER, doom:turret, 15, 1, 4
4406, nether, byg:warped_desert, MONSTER, doom:imp, 15, 1, 4
4407, nether, byg:warped_desert, MONSTER, doom:stone_imp, 15, 1, 2
4408, nether, byg:warped_desert, MONSTER, doom:pinky, 7, 2, 3
4409, nether, byg:warped_desert, MONSTER, doom:spectre, 15, 2, 4
4410, nether, byg:warped_desert, MONSTER, minecraft:pig, 25, 1, 3
4411, nether, byg:warped_desert, MONSTER, minecraft:pig, 25, 1, 3
4412, nether, byg:warped_desert, MONSTER, doom:cacodemon, 4, 1, 2
4413, nether, byg:warped_desert, MONSTER, doom:archvile, 4, 1, 2
4414, nether, byg:warped_desert, MONSTER, doom:baron, 4, 1, 1
4415, nether, byg:warped_desert, MONSTER, doom:mancubus, 3, 1, 1
4416, nether, byg:warped_desert, MONSTER, doom:revenant, 4, 1, 3
4417, nether, byg:warped_desert, MONSTER, doom:revenant2016, 4, 1, 3
4418, nether, byg:warped_desert, MONSTER, doom:spidermastermind, 3, 1, 1
4419, nether, byg:warped_desert, MONSTER, doom:zombieman, 12, 1, 4
4420, nether, byg:warped_desert, MONSTER, doom:arachnotron, 15, 1, 4
4421, nether, byg:warped_desert, MONSTER, doom:arachnotroneternal, 15, 1, 4
4422, nether, byg:warped_desert, MONSTER, doom:gargoyle, 12, 1, 3
4423, nether, byg:warped_desert, MONSTER, doom:chaingunner, 15, 1, 4
4424, nether, byg:warped_desert, MONSTER, doom:shotgunguy, 15, 1, 4
4425, nether, byg:warped_desert, MONSTER, doom:marauder, 3, 1, 1
4426, nether, byg:warped_desert, MONSTER, doom:painelemental, 4, 1, 2
4427, nether, byg:warped_desert, MONSTER, doom:hellknight, 4, 1, 2
4428, nether, byg:warped_desert, MONSTER, doom:hellknight2016, 4, 1, 2
4429, nether, byg:warped_desert, MONSTER, doom:dreadknight, 4, 1, 2
4430, nether, byg:warped_desert, MONSTER, doom:cyberdemon, 3, 1, 1
4431, nether, byg:warped_desert, MONSTER, doom:unwilling, 15, 1, 4
4432, nether, byg:warped_desert, MONSTER, doom:possessed_scientist, 15, 1, 4
4433, nether, byg:warped_desert, MONSTER, doom:possessed_soldier, 15, 1, 4
4434, nether, byg:warped_desert, MONSTER, doom:mechazombie, 13, 1, 3
4435, nether, byg:warped_desert, MONSTER, doom:cueball, 15, 1, 2
4436, nether, byg:warped_desert, MONSTER, doom:prowler, 15, 1, 2
4437, nether, byg:warped_desert, MONSTER, doom:gore_nest, 4, 1, 1
4438, nether, byg:warped_desert, MONSTER, doom:possessed_worker, 15, 1, 4
4439, nether, byg:warped_desert, MONSTER, doom:doom_hunter, 4, 1, 1
4440, nether, byg:warped_desert, MONSTER, doom:tentacle, 4, 1, 1
4441, nether, byg:warped_desert, MONSTER, doom:summoner, 4, 1, 2
4442, nether, byg:warped_desert, MONSTER, doom:whiplash, 4, 1, 1
4443, nether, byg:warped_desert, MONSTER, doom:baron2016, 4, 1, 1
4444, nether, byg:warped_desert, MONSTER, doom:firebronebaron, 4, 1, 1
4445, nether, byg:warped_desert, MONSTER, doom:armoredbaron, 3, 1, 1
4446, nether, byg:warped_desert, MONSTER, doom:spidermastermind2016, 3, 1, 1
4447, nether, byg:warped_desert, MONSTER, doom:turret, 15, 1, 4
4448, nether, byg:warped_desert, MONSTER, quark:stoneling, 80, 1, 1
4449, nether, byg:warped_desert, MONSTER, quark:toretoise, 80, 2, 4
4450, nether, byg:warped_desert, CREATURE, minecraft:strider, 60, 1, 2
4451, nether, byg:warped_desert, CREATURE, alexsmobs:warped_toad, 80, 5, 5
4452, nether, byg:wailing_garth, MONSTER, minecraft:ghast, 50, 4, 4
4453, nether, byg:wailing_garth, MONSTER, minecraft:zombified_piglin, 80, 4, 4
4454, nether, byg:wailing_garth, MONSTER, minecraft:magma_cube, 3, 4, 4
4455, nether, byg:wailing_garth, MONSTER, minecraft:enderman, 5, 4, 4
4456, nether, byg:wailing_garth, MONSTER, minecraft:piglin, 15, 4, 4
4457, nether, byg:wailing_garth, MONSTER, doom:imp, 15, 1, 4
4458, nether, byg:wailing_garth, MONSTER, doom:stone_imp, 15, 1, 2
4459, nether, byg:wailing_garth, MONSTER, doom:pinky, 7, 2, 3
4460, nether, byg:wailing_garth, MONSTER, doom:spectre, 15, 2, 4
4461, nether, byg:wailing_garth, MONSTER, minecraft:pig, 25, 1, 3
4462, nether, byg:wailing_garth, MONSTER, minecraft:pig, 25, 1, 3
4463, nether, byg:wailing_garth, MONSTER, doom:cacodemon, 4, 1, 2
4464, nether, byg:wailing_garth, MONSTER, doom:archvile, 4, 1, 2
4465, nether, byg:wailing_garth, MONSTER, doom:baron, 4, 1, 1
4466, nether, byg:wailing_garth, MONSTER, doom:mancubus, 3, 1, 1
4467, nether, byg:wailing_garth, MONSTER, doom:revenant, 4, 1, 3
4468, nether, byg:wailing_garth, MONSTER, doom:revenant2016, 4, 1, 3
4469, nether, byg:wailing_garth, MONSTER, doom:spidermastermind, 3, 1, 1
4470, nether, byg:wailing_garth, MONSTER, doom:zombieman, 12, 1, 4
4471, nether, byg:wailing_garth, MONSTER, doom:arachnotron, 15, 1, 4
4472, nether, byg:wailing_garth, MONSTER, doom:arachnotroneternal, 15, 1, 4
4473, nether, byg:wailing_garth, MONSTER, doom:gargoyle, 12, 1, 3
4474, nether, byg:wailing_garth, MONSTER, doom:chaingunner, 15, 1, 4
4475, nether, byg:wailing_garth, MONSTER, doom:shotgunguy, 15, 1, 4
4476, nether, byg:wailing_garth, MONSTER, doom:marauder, 3, 1, 1
4477, nether, byg:wailing_garth, MONSTER, doom:painelemental, 4, 1, 2
4478, nether, byg:wailing_garth, MONSTER, doom:hellknight, 4, 1, 2
4479, nether, byg:wailing_garth, MONSTER, doom:hellknight2016, 4, 1, 2
4480, nether, byg:wailing_garth, MONSTER, doom:dreadknight, 4, 1, 2
4481, nether, byg:wailing_garth, MONSTER, doom:cyberdemon, 3, 1, 1
4482, nether, byg:wailing_garth, MONSTER, doom:unwilling, 15, 1, 4
4483, nether, byg:wailing_garth, MONSTER, doom:possessed_scientist, 15, 1, 4
4484, nether, byg:wailing_garth, MONSTER, doom:possessed_soldier, 15, 1, 4
4485, nether, byg:wailing_garth, MONSTER, doom:mechazombie, 13, 1, 3
4486, nether, byg:wailing_garth, MONSTER, doom:cueball, 15, 1, 2
4487, nether, byg:wailing_garth, MONSTER, doom:prowler, 15, 1, 2
4488, nether, byg:wailing_garth, MONSTER, doom:gore_nest, 4, 1, 1
4489, nether, byg:wailing_garth, MONSTER, doom:possessed_worker, 15, 1, 4
4490, nether, byg:wailing_garth, MONSTER, doom:doom_hunter, 4, 1, 1
4491, nether, byg:wailing_garth, MONSTER, doom:tentacle, 4, 1, 1
4492, nether, byg:wailing_garth, MONSTER, doom:summoner, 4, 1, 2
4493, nether, byg:wailing_garth, MONSTER, doom:whiplash, 4, 1, 1
4494, nether, byg:wailing_garth, MONSTER, doom:baron2016, 4, 1, 1
4495, nether, byg:wailing_garth, MONSTER, doom:firebronebaron, 4, 1, 1
4496, nether, byg:wailing_garth, MONSTER, doom:armoredbaron, 3, 1, 1
4497, nether, byg:wailing_garth, MONSTER, doom:spidermastermind2016, 3, 1, 1
4498, nether, byg:wailing_garth, MONSTER, doom:turret, 15, 1, 4
4499, nether, byg:wailing_garth, MONSTER, doom:imp, 15, 1, 4
4500, nether, byg:wailing_garth, MONSTER, doom:stone_imp, 15, 1, 2
4501, nether, byg:wailing_garth, MONSTER, doom:pinky, 7, 2, 3
4502, nether, byg:wailing_garth, MONSTER, doom:spectre, 15, 2, 4
4503, nether, byg:wailing_garth, MONSTER, minecraft:pig, 25, 1, 3
4504, nether, byg:wailing_garth, MONSTER, minecraft:pig, 25, 1, 3
4505, nether, byg:wailing_garth, MONSTER, doom:cacodemon, 4, 1, 2
4506, nether, byg:wailing_garth, MONSTER, doom:archvile, 4, 1, 2
4507, nether, byg:wailing_garth, MONSTER, doom:baron, 4, 1, 1
4508, nether, byg:wailing_garth, MONSTER, doom:mancubus, 3, 1, 1
4509, nether, byg:wailing_garth, MONSTER, doom:revenant, 4, 1, 3
4510, nether, byg:wailing_garth, MONSTER, doom:revenant2016, 4, 1, 3
4511, nether, byg:wailing_garth, MONSTER, doom:spidermastermind, 3, 1, 1
4512, nether, byg:wailing_garth, MONSTER, doom:zombieman, 12, 1, 4
4513, nether, byg:wailing_garth, MONSTER, doom:arachnotron, 15, 1, 4
4514, nether, byg:wailing_garth, MONSTER, doom:arachnotroneternal, 15, 1, 4
4515, nether, byg:wailing_garth, MONSTER, doom:gargoyle, 12, 1, 3
4516, nether, byg:wailing_garth, MONSTER, doom:chaingunner, 15, 1, 4
4517, nether, byg:wailing_garth, MONSTER, doom:shotgunguy, 15, 1, 4
4518, nether, byg:wailing_garth, MONSTER, doom:marauder, 3, 1, 1
4519, nether, byg:wailing_garth, MONSTER, doom:painelemental, 4, 1, 2
4520, nether, byg:wailing_garth, MONSTER, doom:hellknight, 4, 1, 2
4521, nether, byg:wailing_garth, MONSTER, doom:hellknight2016, 4, 1, 2
4522, nether, byg:wailing_garth, MONSTER, doom:dreadknight, 4, 1, 2
4523, nether, byg:wailing_garth, MONSTER, doom:cyberdemon, 3, 1, 1
4524, nether, byg:wailing_garth, MONSTER, doom:unwilling, 15, 1, 4
4525, nether, byg:wailing_garth, MONSTER, doom:possessed_scientist, 15, 1, 4
4526, nether, byg:wailing_garth, MONSTER, doom:possessed_soldier, 15, 1, 4
4527, nether, byg:wailing_garth, MONSTER, doom:mechazombie, 13, 1, 3
4528, nether, byg:wailing_garth, MONSTER, doom:cueball, 15, 1, 2
4529, nether, byg:wailing_garth, MONSTER, doom:prowler, 15, 1, 2
4530, nether, byg:wailing_garth, MONSTER, doom:gore_nest, 4, 1, 1
4531, nether, byg:wailing_garth, MONSTER, doom:possessed_worker, 15, 1, 4
4532, nether, byg:wailing_garth, MONSTER, doom:doom_hunter, 4, 1, 1
4533, nether, byg:wailing_garth, MONSTER, doom:tentacle, 4, 1, 1
4534, nether, byg:wailing_garth, MONSTER, doom:summoner, 4, 1, 2
4535, nether, byg:wailing_garth, MONSTER, doom:whiplash, 4, 1, 1
4536, nether, byg:wailing_garth, MONSTER, doom:baron2016, 4, 1, 1
4537, nether, byg:wailing_garth, MONSTER, doom:firebronebaron, 4, 1, 1
4538, nether, byg:wailing_garth, MONSTER, doom:armoredbaron, 3, 1, 1
4539, nether, byg:wailing_garth, MONSTER, doom:spidermastermind2016, 3, 1, 1
4540, nether, byg:wailing_garth, MONSTER, doom:turret, 15, 1, 4
4541, nether, byg:wailing_garth, MONSTER, quark:stoneling, 80, 1, 1
4542, nether, byg:wailing_garth, MONSTER, quark:toretoise, 80, 2, 4
4543, nether, byg:wailing_garth, CREATURE, minecraft:strider, 60, 1, 2
4544, nether, byg:wailing_garth, CREATURE, minecraft:hoglin, 60, 1, 2
4545, nether, byg:arisian_undergrowth, MONSTER, minecraft:ghast, 50, 4, 4
4546, nether, byg:arisian_undergrowth, MONSTER, minecraft:zombified_piglin, 80, 4, 4
4547, nether, byg:arisian_undergrowth, MONSTER, minecraft:magma_cube, 80, 2, 5
4548, nether, byg:arisian_undergrowth, MONSTER, minecraft:enderman, 5, 4, 4
4549, nether, byg:arisian_undergrowth, MONSTER, minecraft:piglin, 15, 4, 4
4550, nether, byg:arisian_undergrowth, MONSTER, doom:imp, 15, 1, 4
4551, nether, byg:arisian_undergrowth, MONSTER, doom:stone_imp, 15, 1, 2
4552, nether, byg:arisian_undergrowth, MONSTER, doom:pinky, 7, 2, 3
4553, nether, byg:arisian_undergrowth, MONSTER, doom:spectre, 15, 2, 4
4554, nether, byg:arisian_undergrowth, MONSTER, minecraft:pig, 25, 1, 3
4555, nether, byg:arisian_undergrowth, MONSTER, minecraft:pig, 25, 1, 3
4556, nether, byg:arisian_undergrowth, MONSTER, doom:cacodemon, 4, 1, 2
4557, nether, byg:arisian_undergrowth, MONSTER, doom:archvile, 4, 1, 2
4558, nether, byg:arisian_undergrowth, MONSTER, doom:baron, 4, 1, 1
4559, nether, byg:arisian_undergrowth, MONSTER, doom:mancubus, 3, 1, 1
4560, nether, byg:arisian_undergrowth, MONSTER, doom:revenant, 4, 1, 3
4561, nether, byg:arisian_undergrowth, MONSTER, doom:revenant2016, 4, 1, 3
4562, nether, byg:arisian_undergrowth, MONSTER, doom:spidermastermind, 3, 1, 1
4563, nether, byg:arisian_undergrowth, MONSTER, doom:zombieman, 12, 1, 4
4564, nether, byg:arisian_undergrowth, MONSTER, doom:arachnotron, 15, 1, 4
4565, nether, byg:arisian_undergrowth, MONSTER, doom:arachnotroneternal, 15, 1, 4
4566, nether, byg:arisian_undergrowth, MONSTER, doom:gargoyle, 12, 1, 3
4567, nether, byg:arisian_undergrowth, MONSTER, doom:chaingunner, 15, 1, 4
4568, nether, byg:arisian_undergrowth, MONSTER, doom:shotgunguy, 15, 1, 4
4569, nether, byg:arisian_undergrowth, MONSTER, doom:marauder, 3, 1, 1
4570, nether, byg:arisian_undergrowth, MONSTER, doom:painelemental, 4, 1, 2
4571, nether, byg:arisian_undergrowth, MONSTER, doom:hellknight, 4, 1, 2
4572, nether, byg:arisian_undergrowth, MONSTER, doom:hellknight2016, 4, 1, 2
4573, nether, byg:arisian_undergrowth, MONSTER, doom:dreadknight, 4, 1, 2
4574, nether, byg:arisian_undergrowth, MONSTER, doom:cyberdemon, 3, 1, 1
4575, nether, byg:arisian_undergrowth, MONSTER, doom:unwilling, 15, 1, 4
4576, nether, byg:arisian_undergrowth, MONSTER, doom:possessed_scientist, 15, 1, 4
4577, nether, byg:arisian_undergrowth, MONSTER, doom:possessed_soldier, 15, 1, 4
4578, nether, byg:arisian_undergrowth, MONSTER, doom:mechazombie, 13, 1, 3
4579, nether, byg:arisian_undergrowth, MONSTER, doom:cueball, 15, 1, 2
4580, nether, byg:arisian_undergrowth, MONSTER, doom:prowler, 15, 1, 2
4581, nether, byg:arisian_undergrowth, MONSTER, doom:gore_nest, 4, 1, 1
4582, nether, byg:arisian_undergrowth, MONSTER, doom:possessed_worker, 15, 1, 4
4583, nether, byg:arisian_undergrowth, MONSTER, doom:doom_hunter, 4, 1, 1
4584, nether, byg:arisian_undergrowth, MONSTER, doom:tentacle, 4, 1, 1
4585, nether, byg:arisian_undergrowth, MONSTER, doom:summoner, 4, 1, 2
4586, nether, byg:arisian_undergrowth, MONSTER, doom:whiplash, 4, 1, 1
4587, nether, byg:arisian_undergrowth, MONSTER, doom:baron2016, 4, 1, 1
4588, nether, byg:arisian_undergrowth, MONSTER, doom:firebronebaron, 4, 1, 1
4589, nether, byg:arisian_undergrowth, MONSTER, doom:armoredbaron, 3, 1, 1
4590, nether, byg:arisian_undergrowth, MONSTER, doom:spidermastermind2016, 3, 1, 1
4591, nether, byg:arisian_undergrowth, MONSTER, doom:turret, 15, 1, 4
4592, nether, byg:arisian_undergrowth, MONSTER, doom:imp, 15, 1, 4
4593, nether, byg:arisian_undergrowth, MONSTER, doom:stone_imp, 15, 1, 2
4594, nether, byg:arisian_undergrowth, MONSTER, doom:pinky, 7, 2, 3
4595, nether, byg:arisian_undergrowth, MONSTER, doom:spectre, 15, 2, 4
4596, nether, byg:arisian_undergrowth, MONSTER, minecraft:pig, 25, 1, 3
4597, nether, byg:arisian_undergrowth, MONSTER, minecraft:pig, 25, 1, 3
4598, nether, byg:arisian_undergrowth, MONSTER, doom:cacodemon, 4, 1, 2
4599, nether, byg:arisian_undergrowth, MONSTER, doom:archvile, 4, 1, 2
4600, nether, byg:arisian_undergrowth, MONSTER, doom:baron, 4, 1, 1
4601, nether, byg:arisian_undergrowth, MONSTER, doom:mancubus, 3, 1, 1
4602, nether, byg:arisian_undergrowth, MONSTER, doom:revenant, 4, 1, 3
4603, nether, byg:arisian_undergrowth, MONSTER, doom:revenant2016, 4, 1, 3
4604, nether, byg:arisian_undergrowth, MONSTER, doom:spidermastermind, 3, 1, 1
4605, nether, byg:arisian_undergrowth, MONSTER, doom:zombieman, 12, 1, 4
4606, nether, byg:arisian_undergrowth, MONSTER, doom:arachnotron, 15, 1, 4
4607, nether, byg:arisian_undergrowth, MONSTER, doom:arachnotroneternal, 15, 1, 4
4608, nether, byg:arisian_undergrowth, MONSTER, doom:gargoyle, 12, 1, 3
4609, nether, byg:arisian_undergrowth, MONSTER, doom:chaingunner, 15, 1, 4
4610, nether, byg:arisian_undergrowth, MONSTER, doom:shotgunguy, 15, 1, 4
4611, nether, byg:arisian_undergrowth, MONSTER, doom:marauder, 3, 1, 1
4612, nether, byg:arisian_undergrowth, MONSTER, doom:painelemental, 4, 1, 2
4613, nether, byg:arisian_undergrowth, MONSTER, doom:hellknight, 4, 1, 2
4614, nether, byg:arisian_undergrowth, MONSTER, doom:hellknight2016, 4, 1, 2
4615, nether, byg:arisian_undergrowth, MONSTER, doom:dreadknight, 4, 1, 2
4616, nether, byg:arisian_undergrowth, MONSTER, doom:cyberdemon, 3, 1, 1
4617, nether, byg:arisian_undergrowth, MONSTER, doom:unwilling, 15, 1, 4
4618, nether, byg:arisian_undergrowth, MONSTER, doom:possessed_scientist, 15, 1, 4
4619, nether, byg:arisian_undergrowth, MONSTER, doom:possessed_soldier, 15, 1, 4
4620, nether, byg:arisian_undergrowth, MONSTER, doom:mechazombie, 13, 1, 3
4621, nether, byg:arisian_undergrowth, MONSTER, doom:cueball, 15, 1, 2
4622, nether, byg:arisian_undergrowth, MONSTER, doom:prowler, 15, 1, 2
4623, nether, byg:arisian_undergrowth, MONSTER, doom:gore_nest, 4, 1, 1
4624, nether, byg:arisian_undergrowth, MONSTER, doom:possessed_worker, 15, 1, 4
4625, nether, byg:arisian_undergrowth, MONSTER, doom:doom_hunter, 4, 1, 1
4626, nether, byg:arisian_undergrowth, MONSTER, doom:tentacle, 4, 1, 1
4627, nether, byg:arisian_undergrowth, MONSTER, doom:summoner, 4, 1, 2
4628, nether, byg:arisian_undergrowth, MONSTER, doom:whiplash, 4, 1, 1
4629, nether, byg:arisian_undergrowth, MONSTER, doom:baron2016, 4, 1, 1
4630, nether, byg:arisian_undergrowth, MONSTER, doom:firebronebaron, 4, 1, 1
4631, nether, byg:arisian_undergrowth, MONSTER, doom:armoredbaron, 3, 1, 1
4632, nether, byg:arisian_undergrowth, MONSTER, doom:spidermastermind2016, 3, 1, 1
4633, nether, byg:arisian_undergrowth, MONSTER, doom:turret, 15, 1, 4
4634, nether, byg:arisian_undergrowth, MONSTER, quark:stoneling, 80, 1, 1
4635, nether, byg:arisian_undergrowth, MONSTER, quark:toretoise, 80, 2, 4
4636, nether, byg:arisian_undergrowth, CREATURE, minecraft:strider, 60, 1, 2
4637, nether, byg:weeping_mire, MONSTER, minecraft:ghast, 50, 4, 4
4638, nether, byg:weeping_mire, MONSTER, minecraft:zombified_piglin, 80, 4, 4
4639, nether, byg:weeping_mire, MONSTER, minecraft:magma_cube, 3, 4, 4
4640, nether, byg:weeping_mire, MONSTER, minecraft:enderman, 5, 4, 4
4641, nether, byg:weeping_mire, MONSTER, minecraft:piglin, 15, 4, 4
4642, nether, byg:weeping_mire, MONSTER, doom:imp, 15, 1, 4
4643, nether, byg:weeping_mire, MONSTER, doom:stone_imp, 15, 1, 2
4644, nether, byg:weeping_mire, MONSTER, doom:pinky, 7, 2, 3
4645, nether, byg:weeping_mire, MONSTER, doom:spectre, 15, 2, 4
4646, nether, byg:weeping_mire, MONSTER, minecraft:pig, 25, 1, 3
4647, nether, byg:weeping_mire, MONSTER, minecraft:pig, 25, 1, 3
4648, nether, byg:weeping_mire, MONSTER, doom:cacodemon, 4, 1, 2
4649, nether, byg:weeping_mire, MONSTER, doom:archvile, 4, 1, 2
4650, nether, byg:weeping_mire, MONSTER, doom:baron, 4, 1, 1
4651, nether, byg:weeping_mire, MONSTER, doom:mancubus, 3, 1, 1
4652, nether, byg:weeping_mire, MONSTER, doom:revenant, 4, 1, 3
4653, nether, byg:weeping_mire, MONSTER, doom:revenant2016, 4, 1, 3
4654, nether, byg:weeping_mire, MONSTER, doom:spidermastermind, 3, 1, 1
4655, nether, byg:weeping_mire, MONSTER, doom:zombieman, 12, 1, 4
4656, nether, byg:weeping_mire, MONSTER, doom:arachnotron, 15, 1, 4
4657, nether, byg:weeping_mire, MONSTER, doom:arachnotroneternal, 15, 1, 4
4658, nether, byg:weeping_mire, MONSTER, doom:gargoyle, 12, 1, 3
4659, nether, byg:weeping_mire, MONSTER, doom:chaingunner, 15, 1, 4
4660, nether, byg:weeping_mire, MONSTER, doom:shotgunguy, 15, 1, 4
4661, nether, byg:weeping_mire, MONSTER, doom:marauder, 3, 1, 1
4662, nether, byg:weeping_mire, MONSTER, doom:painelemental, 4, 1, 2
4663, nether, byg:weeping_mire, MONSTER, doom:hellknight, 4, 1, 2
4664, nether, byg:weeping_mire, MONSTER, doom:hellknight2016, 4, 1, 2
4665, nether, byg:weeping_mire, MONSTER, doom:dreadknight, 4, 1, 2
4666, nether, byg:weeping_mire, MONSTER, doom:cyberdemon, 3, 1, 1
4667, nether, byg:weeping_mire, MONSTER, doom:unwilling, 15, 1, 4
4668, nether, byg:weeping_mire, MONSTER, doom:possessed_scientist, 15, 1, 4
4669, nether, byg:weeping_mire, MONSTER, doom:possessed_soldier, 15, 1, 4
4670, nether, byg:weeping_mire, MONSTER, doom:mechazombie, 13, 1, 3
4671, nether, byg:weeping_mire, MONSTER, doom:cueball, 15, 1, 2
4672, nether, byg:weeping_mire, MONSTER, doom:prowler, 15, 1, 2
4673, nether, byg:weeping_mire, MONSTER, doom:gore_nest, 4, 1, 1
4674, nether, byg:weeping_mire, MONSTER, doom:possessed_worker, 15, 1, 4
4675, nether, byg:weeping_mire, MONSTER, doom:doom_hunter, 4, 1, 1
4676, nether, byg:weeping_mire, MONSTER, doom:tentacle, 4, 1, 1
4677, nether, byg:weeping_mire, MONSTER, doom:summoner, 4, 1, 2
4678, nether, byg:weeping_mire, MONSTER, doom:whiplash, 4, 1, 1
4679, nether, byg:weeping_mire, MONSTER, doom:baron2016, 4, 1, 1
4680, nether, byg:weeping_mire, MONSTER, doom:firebronebaron, 4, 1, 1
4681, nether, byg:weeping_mire, MONSTER, doom:armoredbaron, 3, 1, 1
4682, nether, byg:weeping_mire, MONSTER, doom:spidermastermind2016, 3, 1, 1
4683, nether, byg:weeping_mire, MONSTER, doom:turret, 15, 1, 4
4684, nether, byg:weeping_mire, MONSTER, doom:imp, 15, 1, 4
4685, nether, byg:weeping_mire, MONSTER, doom:stone_imp, 15, 1, 2
4686, nether, byg:weeping_mire, MONSTER, doom:pinky, 7, 2, 3
4687, nether, byg:weeping_mire, MONSTER, doom:spectre, 15, 2, 4
