5482, none, beyond_earth:infernal_venus_barrens, CREATURE, ars_nouveau:drygmy,0,1,1
1326, mountain, minecraft:stony_peaks, MONSTER, quark:toretoise,80,2,4
1505, beach, minecraft:stony_shore, AMBIENT, alexsmobs:fly,3,2,3
1512, beach, minecraft:stony_shore, WATER_AMBIENT, aquaculture:atlantic_halibut,3,1,1
1508, beach, minecraft:stony_shore, WATER_AMBIENT, aquaculture:tuna,3,1,1
1502, beach, minecraft:stony_shore, CREATURE, ars_nouveau:drygmy,3,1,1
1490, beach, minecraft:stony_shore, MONSTER, instrumentalmobs:drum_zombie,3,4,4
1492, beach, minecraft:stony_shore, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
1489, beach, minecraft:stony_shore, MONSTER, instrumentalmobs:maraca_spider,3,4,4
1493, beach, minecraft:stony_shore, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
1491, beach, minecraft:stony_shore, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
1506, beach, minecraft:stony_shore, AMBIENT, alexsmobs:cockroach,4,5,5
1487, beach, minecraft:stony_shore, MONSTER, minecraft:enderman,5,1,4
1488, beach, minecraft:stony_shore, MONSTER, minecraft:witch,5,1,1
1483, beach, minecraft:stony_shore, MONSTER, minecraft:zombie_villager,5,1,1
1503, beach, minecraft:stony_shore, CREATURE, quark:crab,5,1,3
1510, beach, minecraft:stony_shore, WATER_AMBIENT, aquaculture:red_grouper,6,1,2
1513, beach, minecraft:stony_shore, WATER_AMBIENT, alexsmobs:lobster,7,3,5
1494, beach, minecraft:stony_shore, MONSTER, alexsmobs:centipede_head,8,1,1
1509, beach, minecraft:stony_shore, WATER_AMBIENT, aquaculture:jellyfish,10,1,3
1504, beach, minecraft:stony_shore, AMBIENT, minecraft:bat,10,8,8
1507, beach, minecraft:stony_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
1511, beach, minecraft:stony_shore, WATER_AMBIENT, aquaculture:atlantic_herring,20,1,6
1501, beach, minecraft:stony_shore, CREATURE, alexsmobs:seagull,21,3,6
1500, beach, minecraft:stony_shore, CREATURE, alexsmobs:seal,30,3,8
1495, beach, minecraft:stony_shore, MONSTER, ars_nouveau:wilden_guardian,30,1,1
1497, beach, minecraft:stony_shore, MONSTER, ars_nouveau:wilden_hunter,30,1,1
1496, beach, minecraft:stony_shore, MONSTER, ars_nouveau:wilden_stalker,30,3,3
1485, beach, minecraft:stony_shore, MONSTER, minecraft:creeper,80,4,4
1484, beach, minecraft:stony_shore, MONSTER, minecraft:skeleton,80,4,4
1486, beach, minecraft:stony_shore, MONSTER, minecraft:slime,80,4,4
1481, beach, minecraft:stony_shore, MONSTER, minecraft:spider,80,4,4
1482, beach, minecraft:stony_shore, MONSTER, minecraft:zombie,80,4,4
1499, beach, minecraft:stony_shore, MONSTER, quark:stoneling,80,1,1
1498, beach, minecraft:stony_shore, MONSTER, quark:toretoise,80,2,4
90, plains, minecraft:sunflower_plains, AMBIENT, alexsmobs:fly,3,2,3
93, plains, minecraft:sunflower_plains, WATER_AMBIENT, aquaculture:catfish,3,1,1
96, plains, minecraft:sunflower_plains, WATER_AMBIENT, aquaculture:muskellunge,3,1,1
88, plains, minecraft:sunflower_plains, CREATURE, ars_nouveau:drygmy,3,1,1
65, plains, minecraft:sunflower_plains, MONSTER, instrumentalmobs:drum_zombie,3,4,4
67, plains, minecraft:sunflower_plains, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
64, plains, minecraft:sunflower_plains, MONSTER, instrumentalmobs:maraca_spider,3,4,4
68, plains, minecraft:sunflower_plains, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
66, plains, minecraft:sunflower_plains, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
81, plains, minecraft:sunflower_plains, CREATURE, minecraft:donkey,3,1,3
82, plains, minecraft:sunflower_plains, CREATURE, restored_earth:rainbow_sheep,3,1,1
69, plains, minecraft:sunflower_plains, MONSTER, restored_earth:viler_witch,3,1,1
91, plains, minecraft:sunflower_plains, AMBIENT, alexsmobs:cockroach,4,5,5
86, plains, minecraft:sunflower_plains, CREATURE, ars_nouveau:starbuncle,4,1,1
87, plains, minecraft:sunflower_plains, CREATURE, ars_nouveau:whirlisprig,5,1,1
62, plains, minecraft:sunflower_plains, MONSTER, minecraft:enderman,5,1,4
80, plains, minecraft:sunflower_plains, CREATURE, minecraft:horse,5,2,6
63, plains, minecraft:sunflower_plains, MONSTER, minecraft:witch,5,1,1
58, plains, minecraft:sunflower_plains, MONSTER, minecraft:zombie_villager,5,1,1
101, plains, minecraft:sunflower_plains, WATER_AMBIENT, aquaculture:gar,6,1,2
70, plains, minecraft:sunflower_plains, MONSTER, restored_earth:bouldering_zombie,6,1,1
71, plains, minecraft:sunflower_plains, MONSTER, alexsmobs:centipede_head,8,1,1
79, plains, minecraft:sunflower_plains, CREATURE, minecraft:cow,8,4,4
85, plains, minecraft:sunflower_plains, CREATURE, alexsmobs:crow,10,3,5
84, plains, minecraft:sunflower_plains, CREATURE, alexsmobs:raccoon,10,2,4
95, plains, minecraft:sunflower_plains, WATER_AMBIENT, aquaculture:brown_trout,10,1,3
94, plains, minecraft:sunflower_plains, WATER_AMBIENT, aquaculture:carp,10,1,3
97, plains, minecraft:sunflower_plains, WATER_AMBIENT, aquaculture:smallmouth_bass,10,1,3
89, plains, minecraft:sunflower_plains, AMBIENT, minecraft:bat,10,8,8
78, plains, minecraft:sunflower_plains, CREATURE, minecraft:chicken,10,4,4
92, plains, minecraft:sunflower_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
77, plains, minecraft:sunflower_plains, CREATURE, minecraft:pig,10,4,4
76, plains, minecraft:sunflower_plains, CREATURE, minecraft:sheep,12,4,4
99, plains, minecraft:sunflower_plains, WATER_AMBIENT, aquaculture:minnow,18,1,5
83, plains, minecraft:sunflower_plains, CREATURE, alexsmobs:hummingbird,19,7,7
98, plains, minecraft:sunflower_plains, WATER_AMBIENT, aquaculture:bluegill,20,1,6
100, plains, minecraft:sunflower_plains, WATER_AMBIENT, aquaculture:perch,20,1,6
73, plains, minecraft:sunflower_plains, MONSTER, ars_nouveau:wilden_hunter,30,1,1
72, plains, minecraft:sunflower_plains, MONSTER, ars_nouveau:wilden_stalker,30,3,3
60, plains, minecraft:sunflower_plains, MONSTER, minecraft:creeper,80,4,4
59, plains, minecraft:sunflower_plains, MONSTER, minecraft:skeleton,80,4,4
61, plains, minecraft:sunflower_plains, MONSTER, minecraft:slime,80,4,4
56, plains, minecraft:sunflower_plains, MONSTER, minecraft:spider,80,4,4
57, plains, minecraft:sunflower_plains, MONSTER, minecraft:zombie,80,4,4
75, plains, minecraft:sunflower_plains, MONSTER, quark:stoneling,80,1,1
74, plains, minecraft:sunflower_plains, MONSTER, quark:toretoise,80,2,4
249, swamp, minecraft:swamp, AMBIENT, alexsmobs:fly,3,2,3
252, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:catfish,3,1,1
255, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:muskellunge,3,1,1
246, swamp, minecraft:swamp, CREATURE, ars_nouveau:drygmy,3,1,1
224, swamp, minecraft:swamp, MONSTER, instrumentalmobs:drum_zombie,3,4,4
226, swamp, minecraft:swamp, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
223, swamp, minecraft:swamp, MONSTER, instrumentalmobs:maraca_spider,3,4,4
227, swamp, minecraft:swamp, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
225, swamp, minecraft:swamp, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
222, swamp, minecraft:swamp, MONSTER, minecraft:slime,3,1,1
228, swamp, minecraft:swamp, MONSTER, restored_earth:viler_witch,3,1,1
250, swamp, minecraft:swamp, AMBIENT, alexsmobs:cockroach,4,5,5
244, swamp, minecraft:swamp, CREATURE, ars_nouveau:starbuncle,4,1,1
245, swamp, minecraft:swamp, CREATURE, ars_nouveau:whirlisprig,5,1,1
220, swamp, minecraft:swamp, MONSTER, minecraft:enderman,5,1,4
221, swamp, minecraft:swamp, MONSTER, minecraft:witch,5,1,1
216, swamp, minecraft:swamp, MONSTER, minecraft:zombie_villager,5,1,1
260, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:gar,6,1,2
229, swamp, minecraft:swamp, MONSTER, restored_earth:bouldering_zombie,6,1,1
230, swamp, minecraft:swamp, MONSTER, alexsmobs:centipede_head,8,1,1
238, swamp, minecraft:swamp, CREATURE, minecraft:cow,8,4,4
241, swamp, minecraft:swamp, CREATURE, alexsmobs:shoebill,10,1,2
239, swamp, minecraft:swamp, CREATURE, aquaculture:box_turtle,10,1,2
254, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:brown_trout,10,1,3
253, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:carp,10,1,3
256, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:smallmouth_bass,10,1,3
248, swamp, minecraft:swamp, AMBIENT, minecraft:bat,10,8,8
237, swamp, minecraft:swamp, CREATURE, minecraft:chicken,10,4,4
251, swamp, minecraft:swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
236, swamp, minecraft:swamp, CREATURE, minecraft:pig,10,4,4
243, swamp, minecraft:swamp, CREATURE, alexsmobs:anaconda,12,1,1
235, swamp, minecraft:swamp, CREATURE, minecraft:sheep,12,4,4
258, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:minnow,18,1,5
242, swamp, minecraft:swamp, CREATURE, alexsmobs:alligator_snapping_turtle,20,1,2
257, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:bluegill,20,1,6
259, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:perch,20,1,6
232, swamp, minecraft:swamp, MONSTER, ars_nouveau:wilden_hunter,30,1,1
231, swamp, minecraft:swamp, MONSTER, ars_nouveau:wilden_stalker,30,3,3
240, swamp, minecraft:swamp, CREATURE, alexsmobs:crocodile,40,1,2
247, swamp, minecraft:swamp, CREATURE, quark:frog,40,1,3
218, swamp, minecraft:swamp, MONSTER, minecraft:creeper,80,4,4
217, swamp, minecraft:swamp, MONSTER, minecraft:skeleton,80,4,4
219, swamp, minecraft:swamp, MONSTER, minecraft:slime,80,4,4
214, swamp, minecraft:swamp, MONSTER, minecraft:spider,80,4,4
215, swamp, minecraft:swamp, MONSTER, minecraft:zombie,80,4,4
234, swamp, minecraft:swamp, MONSTER, quark:stoneling,80,1,1
233, swamp, minecraft:swamp, MONSTER, quark:toretoise,80,2,4
615, taiga, minecraft:taiga, AMBIENT, alexsmobs:fly,3,2,3
618, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:catfish,3,1,1
621, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:muskellunge,3,1,1
613, taiga, minecraft:taiga, CREATURE, ars_nouveau:drygmy,3,1,1
590, taiga, minecraft:taiga, MONSTER, instrumentalmobs:drum_zombie,3,4,4
592, taiga, minecraft:taiga, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
589, taiga, minecraft:taiga, MONSTER, instrumentalmobs:maraca_spider,3,4,4
593, taiga, minecraft:taiga, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
591, taiga, minecraft:taiga, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
594, taiga, minecraft:taiga, MONSTER, restored_earth:viler_witch,3,1,1
616, taiga, minecraft:taiga, AMBIENT, alexsmobs:cockroach,4,5,5
608, taiga, minecraft:taiga, CREATURE, minecraft:rabbit,4,2,3
587, taiga, minecraft:taiga, MONSTER, minecraft:enderman,5,1,4
588, taiga, minecraft:taiga, MONSTER, minecraft:witch,5,1,1
583, taiga, minecraft:taiga, MONSTER, minecraft:zombie_villager,5,1,1
626, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:gar,6,1,2
595, taiga, minecraft:taiga, MONSTER, restored_earth:bouldering_zombie,6,1,1
597, taiga, minecraft:taiga, MONSTER, alexsmobs:centipede_head,8,1,1
610, taiga, minecraft:taiga, CREATURE, alexsmobs:grizzly_bear,8,2,3
606, taiga, minecraft:taiga, CREATURE, minecraft:cow,8,4,4
609, taiga, minecraft:taiga, CREATURE, minecraft:fox,8,2,4
607, taiga, minecraft:taiga, CREATURE, minecraft:wolf,8,4,4
612, taiga, minecraft:taiga, CREATURE, alexsmobs:crow,10,3,5
611, taiga, minecraft:taiga, CREATURE, alexsmobs:raccoon,10,2,4
620, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:brown_trout,10,1,3
619, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:carp,10,1,3
622, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:smallmouth_bass,10,1,3
614, taiga, minecraft:taiga, AMBIENT, minecraft:bat,10,8,8
605, taiga, minecraft:taiga, CREATURE, minecraft:chicken,10,4,4
617, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
604, taiga, minecraft:taiga, CREATURE, minecraft:pig,10,4,4
603, taiga, minecraft:taiga, CREATURE, minecraft:sheep,12,4,4
624, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:minnow,18,1,5
623, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:bluegill,20,1,6
625, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:perch,20,1,6
596, taiga, minecraft:taiga, MONSTER, restored_earth:skeleton_wolf,25,3,4
598, taiga, minecraft:taiga, MONSTER, ars_nouveau:wilden_guardian,30,1,1
600, taiga, minecraft:taiga, MONSTER, ars_nouveau:wilden_hunter,30,1,1
599, taiga, minecraft:taiga, MONSTER, ars_nouveau:wilden_stalker,30,3,3
585, taiga, minecraft:taiga, MONSTER, minecraft:creeper,80,4,4
584, taiga, minecraft:taiga, MONSTER, minecraft:skeleton,80,4,4
586, taiga, minecraft:taiga, MONSTER, minecraft:slime,80,4,4
581, taiga, minecraft:taiga, MONSTER, minecraft:spider,80,4,4
582, taiga, minecraft:taiga, MONSTER, minecraft:zombie,80,4,4
602, taiga, minecraft:taiga, MONSTER, quark:stoneling,80,1,1
601, taiga, minecraft:taiga, MONSTER, quark:toretoise,80,2,4
2423, the_end, minecraft:the_end, MONSTER, doom:arch_maykr,3,1,1
2426, the_end, minecraft:the_end, MONSTER, doom:arch_maykr,3,1,1
2420, the_end, minecraft:the_end, MONSTER, instrumentalmobs:tuba_enderman,3,4,4
2419, the_end, minecraft:the_end, MONSTER, minecraft:enderman,5,4,4
2422, the_end, minecraft:the_end, MONSTER, doom:blood_maykr,6,1,1
2425, the_end, minecraft:the_end, MONSTER, doom:blood_maykr,6,1,1
2421, the_end, minecraft:the_end, MONSTER, doom:maykr_drone,40,1,2
2424, the_end, minecraft:the_end, MONSTER, doom:maykr_drone,40,1,2
2, none, minecraft:the_void, WATER_AMBIENT, aquaculture:catfish,3,1,1
5, none, minecraft:the_void, WATER_AMBIENT, aquaculture:muskellunge,3,1,1
1, none, minecraft:the_void, CREATURE, ars_nouveau:drygmy,3,1,1
10, none, minecraft:the_void, WATER_AMBIENT, aquaculture:gar,6,1,2
4, none, minecraft:the_void, WATER_AMBIENT, aquaculture:brown_trout,10,1,3
3, none, minecraft:the_void, WATER_AMBIENT, aquaculture:carp,10,1,3
6, none, minecraft:the_void, WATER_AMBIENT, aquaculture:smallmouth_bass,10,1,3
8, none, minecraft:the_void, WATER_AMBIENT, aquaculture:minnow,18,1,5
7, none, minecraft:the_void, WATER_AMBIENT, aquaculture:bluegill,20,1,6
9, none, minecraft:the_void, WATER_AMBIENT, aquaculture:perch,20,1,6
1542, ocean, minecraft:warm_ocean, WATER_AMBIENT, aquaculture:tuna,3,1,1
1532, ocean, minecraft:warm_ocean, CREATURE, ars_nouveau:drygmy,3,1,1
1524, ocean, minecraft:warm_ocean, MONSTER, instrumentalmobs:drum_zombie,3,4,4
1526, ocean, minecraft:warm_ocean, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
1523, ocean, minecraft:warm_ocean, MONSTER, instrumentalmobs:maraca_spider,3,4,4
1527, ocean, minecraft:warm_ocean, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
1525, ocean, minecraft:warm_ocean, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
1536, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:dolphin,3,1,2
1514, ocean, minecraft:warm_ocean, MONSTER, minecraft:drowned,5,1,1
1521, ocean, minecraft:warm_ocean, MONSTER, minecraft:enderman,5,1,4
1522, ocean, minecraft:warm_ocean, MONSTER, minecraft:witch,5,1,1
1517, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie_villager,5,1,1
1544, ocean, minecraft:warm_ocean, WATER_AMBIENT, aquaculture:red_grouper,6,1,2
1537, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:hammerhead_shark,8,2,3
1539, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:mimic_octopus,9,1,2
1543, ocean, minecraft:warm_ocean, WATER_AMBIENT, aquaculture:jellyfish,10,1,3
1533, ocean, minecraft:warm_ocean, AMBIENT, minecraft:bat,10,8,8
1534, ocean, minecraft:warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
1535, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid,10,4,4
1538, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:mantis_shrimp,15,1,4
1540, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:pufferfish,15,1,3
1541, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:tropical_fish,25,8,8
1529, ocean, minecraft:warm_ocean, MONSTER, ars_nouveau:wilden_hunter,30,1,1
1528, ocean, minecraft:warm_ocean, MONSTER, ars_nouveau:wilden_stalker,30,3,3
1519, ocean, minecraft:warm_ocean, MONSTER, minecraft:creeper,80,4,4
1518, ocean, minecraft:warm_ocean, MONSTER, minecraft:skeleton,80,4,4
1520, ocean, minecraft:warm_ocean, MONSTER, minecraft:slime,80,4,4
1515, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider,80,4,4
1516, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie,80,4,4
1531, ocean, minecraft:warm_ocean, MONSTER, quark:stoneling,80,1,1
1530, ocean, minecraft:warm_ocean, MONSTER, quark:toretoise,80,2,4
2048, nether, minecraft:warped_forest, MONSTER, doom:armoredbaron,3,1,1
2096, nether, minecraft:warped_forest, MONSTER, doom:armoredbaron,3,1,1
2030, nether, minecraft:warped_forest, MONSTER, doom:cyberdemon,3,1,1
2078, nether, minecraft:warped_forest, MONSTER, doom:cyberdemon,3,1,1
2038, nether, minecraft:warped_forest, MONSTER, doom:cyberdemon2016,3,1,1
2086, nether, minecraft:warped_forest, MONSTER, doom:cyberdemon2016,3,1,1
2052, nether, minecraft:warped_forest, MONSTER, doom:gladiator,3,1,1
2100, nether, minecraft:warped_forest, MONSTER, doom:gladiator,3,1,1
2013, nether, minecraft:warped_forest, MONSTER, doom:mancubus,3,1,1
2061, nether, minecraft:warped_forest, MONSTER, doom:mancubus,3,1,1
2025, nether, minecraft:warped_forest, MONSTER, doom:marauder,3,1,1
2073, nether, minecraft:warped_forest, MONSTER, doom:marauder,3,1,1
2051, nether, minecraft:warped_forest, MONSTER, doom:motherdemon,3,1,1
2099, nether, minecraft:warped_forest, MONSTER, doom:motherdemon,3,1,1
2016, nether, minecraft:warped_forest, MONSTER, doom:spidermastermind,3,1,1
2064, nether, minecraft:warped_forest, MONSTER, doom:spidermastermind,3,1,1
2049, nether, minecraft:warped_forest, MONSTER, doom:spidermastermind2016,3,1,1
2097, nether, minecraft:warped_forest, MONSTER, doom:spidermastermind2016,3,1,1
2003, nether, minecraft:warped_forest, MONSTER, instrumentalmobs:tuba_enderman,3,4,4
2011, nether, minecraft:warped_forest, MONSTER, doom:archvile,4,1,2
2059, nether, minecraft:warped_forest, MONSTER, doom:archvile,4,1,2
2042, nether, minecraft:warped_forest, MONSTER, doom:archvileeternal,4,1,2
2090, nether, minecraft:warped_forest, MONSTER, doom:archvileeternal,4,1,2
2012, nether, minecraft:warped_forest, MONSTER, doom:baron,4,1,1
2060, nether, minecraft:warped_forest, MONSTER, doom:baron,4,1,1
2046, nether, minecraft:warped_forest, MONSTER, doom:baron2016,4,1,1
2094, nether, minecraft:warped_forest, MONSTER, doom:baron2016,4,1,1
2010, nether, minecraft:warped_forest, MONSTER, doom:cacodemon,4,1,2
2058, nether, minecraft:warped_forest, MONSTER, doom:cacodemon,4,1,2
2040, nether, minecraft:warped_forest, MONSTER, doom:doom_hunter,4,1,1
2088, nether, minecraft:warped_forest, MONSTER, doom:doom_hunter,4,1,1
2029, nether, minecraft:warped_forest, MONSTER, doom:dreadknight,4,1,2
2077, nether, minecraft:warped_forest, MONSTER, doom:dreadknight,4,1,2
2047, nether, minecraft:warped_forest, MONSTER, doom:firebronebaron,4,1,1
2095, nether, minecraft:warped_forest, MONSTER, doom:firebronebaron,4,1,1
2037, nether, minecraft:warped_forest, MONSTER, doom:gore_nest,4,1,1
2085, nether, minecraft:warped_forest, MONSTER, doom:gore_nest,4,1,1
2027, nether, minecraft:warped_forest, MONSTER, doom:hellknight,4,1,2
2075, nether, minecraft:warped_forest, MONSTER, doom:hellknight,4,1,2
2028, nether, minecraft:warped_forest, MONSTER, doom:hellknight2016,4,1,2
2076, nether, minecraft:warped_forest, MONSTER, doom:hellknight2016,4,1,2
2026, nether, minecraft:warped_forest, MONSTER, doom:painelemental,4,1,2
2074, nether, minecraft:warped_forest, MONSTER, doom:painelemental,4,1,2
2014, nether, minecraft:warped_forest, MONSTER, doom:revenant,4,1,3
2062, nether, minecraft:warped_forest, MONSTER, doom:revenant,4,1,3
2015, nether, minecraft:warped_forest, MONSTER, doom:revenant2016,4,1,3
2063, nether, minecraft:warped_forest, MONSTER, doom:revenant2016,4,1,3
2044, nether, minecraft:warped_forest, MONSTER, doom:summoner,4,1,2
2092, nether, minecraft:warped_forest, MONSTER, doom:summoner,4,1,2
2043, nether, minecraft:warped_forest, MONSTER, doom:tentacle,4,1,1
2091, nether, minecraft:warped_forest, MONSTER, doom:tentacle,4,1,1
2050, nether, minecraft:warped_forest, MONSTER, doom:tyrant,4,1,1
2098, nether, minecraft:warped_forest, MONSTER, doom:tyrant,4,1,1
2045, nether, minecraft:warped_forest, MONSTER, doom:whiplash,4,1,1
2093, nether, minecraft:warped_forest, MONSTER, doom:whiplash,4,1,1
2002, nether, minecraft:warped_forest, MONSTER, minecraft:enderman,5,4,4
2007, nether, minecraft:warped_forest, MONSTER, doom:pinky,7,2,3
2055, nether, minecraft:warped_forest, MONSTER, doom:pinky,7,2,3
2041, nether, minecraft:warped_forest, MONSTER, doom:pinky2016,7,2,3
2089, nether, minecraft:warped_forest, MONSTER, doom:pinky2016,7,2,3
2004, nether, minecraft:warped_forest, MONSTER, alexsmobs:bone_serpent,8,1,1
2022, nether, minecraft:warped_forest, MONSTER, doom:nightmare_imp,11,1,3
2070, nether, minecraft:warped_forest, MONSTER, doom:nightmare_imp,11,1,3
